model,register,number,dim_id,dim_label,v_human,v_model,delta_v,se,b_d,score
gpt_5,academic,006,dim4,Past tense,0.223140,0.077922,0.145218,0.044566,3.258533,34.920635
gpt_5,academic,006,dim5,3rd person,19.936204,36.253776,-16.317572,1.478331,-11.037836,18.151057
gpt_5,academic,006,dim6,Word length,5.048358,4.913333,0.135024,0.070790,1.907403,97.325381
gpt_5,academic,006,dim7,Complementizers,0.476190,0.641791,-0.165601,0.030356,-5.455289,65.223881
gpt_5,academic,006,dim9,Tree depth,8.500000,9.571429,-1.071429,0.213457,-5.019412,87.394958
gpt_5,academic,006,dim10,LIX readability,43.133180,43.606322,-0.473142,1.445323,-0.327361,98.903067
gpt_5,academic,006,dim11,Lexical diversity (MTLD),173.926719,127.561207,46.365512,10.482520,4.423127,73.341927
gpt_5,academic,007,dim1,Subject drop,0.093023,0.169811,-0.076788,0.012185,-6.301994,17.452830
gpt_5,academic,007,dim2,Subordination,0.455882,0.367347,0.088535,0.020988,4.218295,80.579329
gpt_5,academic,007,dim3,NP length,3.665025,3.209184,0.455841,0.156208,2.918165,87.562404
gpt_5,academic,007,dim4,Past tense,0.140351,0.026087,0.114264,0.044566,2.563950,18.586957
gpt_5,academic,007,dim5,3rd person,23.430962,26.905830,-3.474867,1.478331,-2.350534,85.169763
gpt_5,academic,007,dim6,Word length,5.750919,5.405352,0.345567,0.070790,4.881610,93.991095
gpt_5,academic,007,dim7,Complementizers,0.560000,0.657143,-0.097143,0.030356,-3.200124,82.653061
gpt_5,academic,007,dim9,Tree depth,9.369565,8.264151,1.105414,0.213457,5.178628,88.202075
gpt_5,academic,007,dim10,LIX readability,54.930430,47.679956,7.250474,1.445323,5.016507,86.800624
gpt_5,academic,007,dim11,Lexical diversity (MTLD),137.754361,160.087945,-22.333584,10.482520,-2.130555,83.787385
gpt_5,academic,008,dim1,Subject drop,0.057692,0.162791,-0.105098,0.012185,-8.625421,0.000000
gpt_5,academic,008,dim2,Subordination,0.454545,0.637795,-0.183250,0.020988,-8.730990,59.685039
gpt_5,academic,008,dim3,NP length,2.834746,4.644737,-1.809991,0.156208,-11.587050,36.149792
gpt_5,academic,008,dim4,Past tense,0.060606,0.028571,0.032035,0.044566,0.718820,47.142857
gpt_5,academic,008,dim5,3rd person,21.367521,22.603978,-1.236457,1.478331,-0.836387,94.213382
gpt_5,academic,008,dim6,Word length,5.699627,5.328402,0.371224,0.070790,5.244053,93.486863
gpt_5,academic,008,dim7,Complementizers,0.627907,0.600000,0.027907,0.030356,0.919324,95.555556
gpt_5,academic,008,dim9,Tree depth,8.301887,10.400000,-2.098113,0.213457,-9.829208,74.727273
gpt_5,academic,008,dim10,LIX readability,49.901357,49.555030,0.346327,1.445323,0.239619,99.305976
gpt_5,academic,008,dim11,Lexical diversity (MTLD),170.604091,161.803625,8.800466,10.482520,0.839537,94.841585
gpt_5,academic,009,dim1,Subject drop,0.098039,0.051724,0.046315,0.012185,3.801077,52.758621
gpt_5,academic,009,dim2,Subordination,0.364238,0.400000,-0.035762,0.020988,-1.703871,90.181818
gpt_5,academic,009,dim3,NP length,3.806763,2.927885,0.878879,0.156208,5.626332,76.912705
gpt_5,academic,009,dim4,Past tense,0.552000,0.921875,-0.369875,0.044566,-8.299568,32.993659
gpt_5,academic,009,dim5,3rd person,37.593985,38.961039,-1.367054,1.478331,-0.924728,96.363636
gpt_5,academic,009,dim6,Word length,5.647004,4.926425,0.720579,0.070790,10.179161,87.239625
gpt_5,academic,009,dim7,Complementizers,0.400000,0.625000,-0.225000,0.030356,-7.412052,43.750000
gpt_5,academic,009,dim9,Tree depth,8.754717,8.254237,0.500480,0.213457,2.344640,94.283314
gpt_5,academic,009,dim10,LIX readability,48.444399,39.879248,8.565151,1.445323,5.926115,82.319626
gpt_5,academic,009,dim11,Lexical diversity (MTLD),215.621657,137.857143,77.764514,10.482520,7.418495,63.934739
gpt_5,academic,010,dim1,Subject drop,0.066667,0.150000,-0.083333,0.012185,-6.839163,0.000000
gpt_5,academic,010,dim2,Subordination,0.398601,0.569231,-0.170629,0.020988,-8.129685,57.192982
gpt_5,academic,010,dim3,NP length,3.726027,3.649351,0.076677,0.156208,0.490863,97.942131
gpt_5,academic,010,dim4,Past tense,0.690265,0.578431,0.111834,0.044566,2.509428,83.798391
gpt_5,academic,010,dim5,3rd person,17.670683,29.927761,-12.257078,1.478331,-8.291160,30.636082
gpt_5,academic,010,dim6,Word length,5.703140,5.523705,0.179435,0.070790,2.534769,96.853745
gpt_5,academic,010,dim7,Complementizers,0.678571,0.586957,0.091615,0.030356,3.018020,86.498856
gpt_5,academic,010,dim9,Tree depth,7.885246,9.900000,-2.014754,0.213457,-9.438689,74.449064
gpt_5,academic,010,dim10,LIX readability,48.461798,54.097271,-5.635474,1.445323,-3.899110,88.371307
gpt_5,academic,010,dim11,Lexical diversity (MTLD),125.090323,130.858646,-5.768323,10.482520,-0.550280,95.388673
gpt_5,academic,011,dim1,Subject drop,0.020000,0.195122,-0.175122,0.012185,-14.372252,0.000000
gpt_5,academic,011,dim2,Subordination,0.419580,0.534483,-0.114902,0.020988,-5.474554,72.614943
gpt_5,academic,011,dim3,NP length,3.201717,4.081081,-0.879364,0.156208,-5.629441,72.534599
gpt_5,academic,011,dim4,Past tense,0.410256,0.457447,-0.047190,0.044566,-1.058898,88.497340
gpt_5,academic,011,dim5,3rd person,17.647059,18.947368,-1.300310,1.478331,-0.879580,92.631579
gpt_5,academic,011,dim6,Word length,5.707648,5.555556,0.152092,0.070790,2.148508,97.335293
gpt_5,academic,011,dim7,Complementizers,0.666667,0.641026,0.025641,0.030356,0.844678,96.153846
gpt_5,academic,011,dim9,Tree depth,8.380000,9.682927,-1.302927,0.213457,-6.103932,84.451947
gpt_5,academic,011,dim10,LIX readability,52.404409,52.259205,0.145205,1.445323,0.100465,99.722915
gpt_5,academic,011,dim11,Lexical diversity (MTLD),132.919528,144.193155,-11.273628,10.482520,-1.075469,91.518456
gpt_5,academic,012,dim1,Subject drop,0.097561,0.056604,0.040957,0.012185,3.361356,58.018868
gpt_5,academic,012,dim2,Subordination,0.500000,0.565217,-0.065217,0.020988,-3.107301,86.956522
gpt_5,academic,012,dim3,NP length,4.484211,3.255814,1.228397,0.156208,7.863847,72.606180
gpt_5,academic,012,dim4,Past tense,0.468085,0.558824,-0.090738,0.044566,-2.036065,80.614973
gpt_5,academic,012,dim5,3rd person,7.930214,20.900322,-12.970107,1.478331,-8.773481,0.000000
gpt_5,academic,012,dim6,Word length,5.727885,5.554878,0.173007,0.070790,2.443954,96.979573
gpt_5,academic,012,dim7,Complementizers,0.761905,0.576271,0.185634,0.030356,6.115225,75.635593
gpt_5,academic,012,dim9,Tree depth,7.576271,9.490566,-1.914295,0.213457,-8.968059,74.733021
gpt_5,academic,012,dim10,LIX readability,50.673077,52.496614,-1.823537,1.445323,-1.261681,96.401368
gpt_5,academic,012,dim11,Lexical diversity (MTLD),165.656924,156.549732,9.107191,10.482520,0.868798,94.502378
gpt_5,academic,013,dim1,Subject drop,0.042553,0.054545,-0.011992,0.012185,-0.984205,71.818182
gpt_5,academic,013,dim2,Subordination,0.319018,0.556962,-0.237944,0.020988,-11.336891,25.413827
gpt_5,academic,013,dim3,NP length,2.988327,3.842365,-0.854038,0.156208,-5.467307,71.420874
gpt_5,academic,013,dim4,Past tense,0.537736,0.533835,0.003901,0.044566,0.087540,99.274502
gpt_5,academic,013,dim5,3rd person,10.172144,20.712510,-10.540366,1.478331,-7.129911,0.000000
gpt_5,academic,013,dim6,Word length,5.750000,5.731903,0.018097,0.070790,0.255638,99.685278
gpt_5,academic,013,dim7,Complementizers,0.666667,0.543860,0.122807,0.030356,4.045564,81.578947
gpt_5,academic,013,dim9,Tree depth,8.000000,9.145455,-1.145455,0.213457,-5.366208,85.681818
gpt_5,academic,013,dim10,LIX readability,51.781172,52.159574,-0.378402,1.445323,-0.261811,99.269229
gpt_5,academic,013,dim11,Lexical diversity (MTLD),190.780671,166.080755,24.699915,10.482520,2.356296,87.053240
gpt_5,academic,014,dim1,Subject drop,0.042857,0.071429,-0.028571,0.012185,-2.344856,33.333333
gpt_5,academic,014,dim2,Subordination,0.205674,0.491803,-0.286130,0.020988,-13.632722,0.000000
gpt_5,academic,014,dim3,NP length,3.174274,3.432432,-0.258159,0.156208,-1.652658,91.867161
gpt_5,academic,014,dim4,Past tense,0.500000,0.536082,-0.036082,0.044566,-0.809649,92.783505
gpt_5,academic,014,dim5,3rd person,11.456628,9.313155,2.143474,1.478331,1.449928,81.290537
gpt_5,academic,014,dim6,Word length,6.156190,5.817949,0.338242,0.070790,4.778127,94.505665
gpt_5,academic,014,dim7,Complementizers,0.850000,0.575000,0.275000,0.030356,9.059175,67.647059
gpt_5,academic,014,dim9,Tree depth,6.269663,8.690476,-2.420813,0.213457,-11.340989,61.388462
gpt_5,academic,014,dim10,LIX readability,52.363095,54.981685,-2.618590,1.445323,-1.811768,94.999169
gpt_5,academic,014,dim11,Lexical diversity (MTLD),278.760408,195.000000,83.760408,10.482520,7.990484,69.952545
gpt_5,academic,015,dim1,Subject drop,0.057692,0.155556,-0.097863,0.012185,-8.031633,0.000000
gpt_5,academic,015,dim2,Subordination,0.449664,0.568345,-0.118681,0.020988,-5.654585,73.606786
gpt_5,academic,015,dim3,NP length,2.969828,3.723529,-0.753702,0.156208,-4.824986,74.621361
gpt_5,academic,015,dim4,Past tense,0.285714,0.122807,0.162907,0.044566,3.655451,42.982456
gpt_5,academic,015,dim5,3rd person,26.178010,22.893773,3.284238,1.478331,2.221585,87.454212
gpt_5,academic,015,dim6,Word length,5.233397,5.412229,-0.178832,0.070790,-2.526249,96.582865
gpt_5,academic,015,dim7,Complementizers,0.604651,0.574074,0.030577,0.030356,1.007284,94.943020
gpt_5,academic,015,dim9,Tree depth,9.113208,10.130435,-1.017227,0.213457,-4.765491,88.837879
gpt_5,academic,015,dim10,LIX readability,44.376204,52.023754,-7.647551,1.445323,-5.291239,82.766550
gpt_5,academic,015,dim11,Lexical diversity (MTLD),127.188019,146.428814,-19.240794,10.482520,-1.835512,84.872164
gpt_5,blog,001,dim1,Subject drop,0.051724,0.014925,0.036799,0.012010,3.064037,28.855721
gpt_5,blog,001,dim2,Subordination,0.534884,0.502674,0.032210,0.027200,1.184203,93.978145
gpt_5,blog,001,dim3,NP length,3.396226,3.413793,-0.017567,0.158667,-0.110714,99.482759
gpt_5,blog,001,dim4,Past tense,0.136364,0.112583,0.023781,0.040521,0.586878,82.560706
gpt_5,blog,001,dim5,3rd person,29.268293,35.634744,-6.366451,2.697098,-2.360482,78.247958
gpt_5,blog,001,dim6,Word length,5.274474,4.949917,0.324557,0.055770,5.819522,93.846639
gpt_5,blog,001,dim7,Complementizers,0.448980,0.553191,-0.104212,0.031747,-3.282576,76.789168
gpt_5,blog,001,dim9,Tree depth,9.166667,8.537313,0.629353,0.251564,2.501761,93.134328
gpt_5,blog,001,dim10,LIX readability,44.618968,41.670246,2.948722,1.028855,2.866023,93.391327
gpt_5,blog,001,dim11,Lexical diversity (MTLD),160.125544,126.392912,33.732632,7.800888,4.324204,78.933635
gpt_5,blog,002,dim1,Subject drop,0.000000,0.063492,-0.063492,0.012010,-5.286646,0.000000
gpt_5,blog,002,dim2,Subordination,0.415205,0.559585,-0.144381,0.027200,-5.308183,65.226593
gpt_5,blog,002,dim3,NP length,3.136752,3.473451,-0.336699,0.158667,-2.122055,89.265993
gpt_5,blog,002,dim4,Past tense,0.146552,0.651613,-0.505061,0.040521,-12.464196,0.000000
gpt_5,blog,002,dim5,3rd person,26.294821,67.441860,-41.147040,2.697098,-15.256043,0.000000
gpt_5,blog,002,dim6,Word length,5.383410,4.393170,0.990240,0.055770,17.755641,81.605707
gpt_5,blog,002,dim7,Complementizers,0.470588,0.730769,-0.260181,0.031747,-8.195455,44.711538
gpt_5,blog,002,dim9,Tree depth,8.015625,9.063492,-1.047867,0.251564,-4.165408,86.927195
gpt_5,blog,002,dim10,LIX readability,45.540234,34.764462,10.775772,1.028855,10.473557,76.337909
gpt_5,blog,002,dim11,Lexical diversity (MTLD),181.300912,87.814944,93.485968,7.800888,11.984016,48.436019
gpt_5,blog,003,dim1,Subject drop,0.031746,0.071429,-0.039683,0.012010,-3.304154,0.000000
gpt_5,blog,003,dim2,Subordination,0.406897,0.433673,-0.026777,0.027200,-0.984458,93.419232
gpt_5,blog,003,dim3,NP length,3.729469,2.709091,1.020378,0.158667,6.430955,72.640132
gpt_5,blog,003,dim4,Past tense,0.211864,0.012903,0.198961,0.040521,4.910081,6.090323
gpt_5,blog,003,dim5,3rd person,16.000000,29.285714,-13.285714,2.697098,-4.925930,16.964286
gpt_5,blog,003,dim6,Word length,5.309091,5.138272,0.170819,0.055770,3.062899,96.782513
gpt_5,blog,003,dim7,Complementizers,0.526316,0.707317,-0.181001,0.031747,-5.701369,65.609756
gpt_5,blog,003,dim9,Tree depth,8.307692,7.178571,1.129121,0.251564,4.488402,86.408730
gpt_5,blog,003,dim10,LIX readability,44.599729,40.714488,3.885240,1.028855,3.776276,91.288646
gpt_5,blog,003,dim11,Lexical diversity (MTLD),157.471822,143.665687,13.806136,7.800888,1.769816,91.232631
gpt_5,blog,004,dim1,Subject drop,0.054795,0.025974,0.028820,0.012010,2.399729,47.402597
gpt_5,blog,004,dim2,Subordination,0.428571,0.534694,-0.106122,0.027200,-3.901608,75.238095
gpt_5,blog,004,dim3,NP length,2.774319,3.528517,-0.754198,0.158667,-4.753351,72.815021
gpt_5,blog,004,dim4,Past tense,0.237410,0.047120,0.190290,0.040521,4.696080,19.847692
gpt_5,blog,004,dim5,3rd person,36.555646,48.874598,-12.318952,2.697098,-4.567484,66.300822
gpt_5,blog,004,dim6,Word length,5.214087,4.754464,0.459623,0.055770,8.241331,91.184980
gpt_5,blog,004,dim7,Complementizers,0.581395,0.666667,-0.085271,0.031747,-2.685966,85.333333
gpt_5,blog,004,dim9,Tree depth,7.384615,8.405063,-1.020448,0.251564,-4.056413,86.181435
gpt_5,blog,004,dim10,LIX readability,38.829428,37.782143,1.047285,1.028855,1.017913,97.302857
gpt_5,blog,004,dim11,Lexical diversity (MTLD),152.315500,102.066607,50.248893,7.800888,6.441432,67.009994
gpt_5,blog,005,dim1,Subject drop,0.042254,0.065789,-0.023536,0.012010,-1.959713,44.298246
gpt_5,blog,005,dim2,Subordination,0.435897,0.486726,-0.050828,0.027200,-1.868708,88.339407
gpt_5,blog,005,dim3,NP length,2.764706,3.173913,-0.409207,0.158667,-2.579038,85.198890
gpt_5,blog,005,dim4,Past tense,0.092308,0.024096,0.068211,0.040521,1.683359,26.104418
gpt_5,blog,005,dim5,3rd person,28.386050,39.133473,-10.747423,2.697098,-3.984810,62.138365
gpt_5,blog,005,dim6,Word length,5.576177,5.233807,0.342370,0.055770,6.138913,93.860130
gpt_5,blog,005,dim7,Complementizers,0.472222,0.627451,-0.155229,0.031747,-4.889559,67.128028
gpt_5,blog,005,dim9,Tree depth,6.948718,8.355263,-1.406545,0.251564,-5.591200,79.758205
gpt_5,blog,005,dim10,LIX readability,42.148381,44.201315,-2.052934,1.028855,-1.995358,95.129269
gpt_5,blog,005,dim11,Lexical diversity (MTLD),203.663225,105.153816,98.509409,7.800888,12.627974,51.631224
gpt_5,blog,006,dim1,Subject drop,0.058824,0.120482,-0.061658,0.012010,-5.133966,0.000000
gpt_5,blog,006,dim2,Subordination,0.306358,0.450867,-0.144509,0.027200,-5.312884,52.830189
gpt_5,blog,006,dim3,NP length,2.147436,2.597403,-0.449967,0.158667,-2.835926,79.046327
gpt_5,blog,006,dim4,Past tense,0.208333,0.043478,0.164855,0.040521,4.068390,20.869565
gpt_5,blog,006,dim5,3rd person,34.482759,56.362084,-21.879325,2.697098,-8.112173,36.549957
gpt_5,blog,006,dim6,Word length,5.344576,4.587129,0.757447,0.055770,13.581516,85.827737
gpt_5,blog,006,dim7,Complementizers,0.516129,0.604651,-0.088522,0.031747,-2.788363,82.848837
gpt_5,blog,006,dim9,Tree depth,5.963636,6.478723,-0.515087,0.251564,-2.047538,91.362870
gpt_5,blog,006,dim10,LIX readability,35.865746,30.051612,5.814134,1.028855,5.651072,83.789172
gpt_5,blog,006,dim11,Lexical diversity (MTLD),163.650462,80.695433,82.955029,7.800888,10.634049,49.309627
gpt_5,blog,007,dim1,Subject drop,0.111111,0.015625,0.095486,0.012010,7.950620,14.062500
gpt_5,blog,007,dim2,Subordination,0.232044,0.340336,-0.108292,0.027200,-3.981370,53.331333
gpt_5,blog,007,dim3,NP length,2.107143,2.194357,-0.087215,0.158667,-0.549672,95.861006
gpt_5,blog,007,dim4,Past tense,0.170068,0.049261,0.120807,0.040521,2.981345,28.965517
gpt_5,blog,007,dim5,3rd person,26.004728,47.349823,-21.345095,2.697098,-7.914098,17.918407
gpt_5,blog,007,dim6,Word length,5.354454,4.634761,0.719693,0.055770,12.904554,86.558985
gpt_5,blog,007,dim7,Complementizers,0.583333,0.738095,-0.154762,0.031747,-4.874853,73.469388
gpt_5,blog,007,dim9,Tree depth,5.915094,5.647059,0.268036,0.251564,1.065476,95.468618
gpt_5,blog,007,dim10,LIX readability,38.005449,26.053743,11.951706,1.028855,11.616512,68.552650
gpt_5,blog,007,dim11,Lexical diversity (MTLD),212.033391,60.538838,151.494553,7.800888,19.420167,28.551559
gpt_5,blog,008,dim1,Subject drop,0.054545,0.045455,0.009091,0.012010,0.756952,83.333333
gpt_5,blog,008,dim2,Subordination,0.503268,0.525822,-0.022554,0.027200,-0.829187,95.518566
gpt_5,blog,008,dim3,NP length,2.884170,3.179825,-0.295655,0.158667,-1.863371,89.749055
gpt_5,blog,008,dim4,Past tense,0.328000,0.086957,0.241043,0.040521,5.948612,26.511135
gpt_5,blog,008,dim5,3rd person,42.657916,50.199203,-7.541287,2.697098,-2.796075,82.321483
gpt_5,blog,008,dim6,Word length,5.207985,4.963523,0.244462,0.055770,4.383360,95.306016
gpt_5,blog,008,dim7,Complementizers,0.463415,0.717391,-0.253977,0.031747,-8.000024,45.194508
gpt_5,blog,008,dim9,Tree depth,8.557377,8.537313,0.020064,0.251564,0.079755,99.765540
gpt_5,blog,008,dim10,LIX readability,40.308610,39.038309,1.270302,1.028855,1.234675,96.848560
gpt_5,blog,008,dim11,Lexical diversity (MTLD),148.330965,91.246436,57.084529,7.800888,7.317696,61.515433
gpt_5,blog,009,dim1,Subject drop,0.138462,0.127660,0.010802,0.012010,0.899422,92.198582
gpt_5,blog,009,dim2,Subordination,0.418605,0.595122,-0.176517,0.027200,-6.489686,57.831978
gpt_5,blog,009,dim3,NP length,2.700730,2.758621,-0.057891,0.158667,-0.364858,97.856477
gpt_5,blog,009,dim4,Past tense,0.309091,0.136905,0.172186,0.040521,4.249311,44.292717
gpt_5,blog,009,dim5,3rd person,21.505376,44.198895,-22.693519,2.697098,-8.414051,0.000000
gpt_5,blog,009,dim6,Word length,5.668255,4.774246,0.894009,0.055770,16.030159,84.227787
gpt_5,blog,009,dim7,Complementizers,0.655172,0.785714,-0.130542,0.031747,-4.111945,80.075188
gpt_5,blog,009,dim9,Tree depth,6.831325,6.953271,-0.121946,0.251564,-0.484750,98.214904
gpt_5,blog,009,dim10,LIX readability,43.138837,32.283776,10.855062,1.028855,10.550623,74.836916
gpt_5,blog,009,dim11,Lexical diversity (MTLD),220.649030,99.835522,120.813507,7.800888,15.487148,45.246300
gpt_5,blog,010,dim1,Subject drop,0.017241,0.072165,-0.054924,0.012010,-4.573193,0.000000
gpt_5,blog,010,dim2,Subordination,0.402439,0.555556,-0.153117,0.027200,-5.629353,61.952862
gpt_5,blog,010,dim3,NP length,2.712598,3.021661,-0.309062,0.158667,-1.947872,88.606414
gpt_5,blog,010,dim4,Past tense,0.578571,0.044444,0.534127,0.040521,13.181499,7.681756
gpt_5,blog,010,dim5,3rd person,50.293378,45.057162,5.236216,2.697098,1.941426,89.588657
gpt_5,blog,010,dim6,Word length,5.334267,4.609292,0.724975,0.055770,12.999271,86.409092
gpt_5,blog,010,dim7,Complementizers,0.365854,0.708333,-0.342480,0.031747,-10.787785,6.388889
gpt_5,blog,010,dim9,Tree depth,8.050847,7.539216,0.511632,0.251564,2.033803,93.644995
gpt_5,blog,010,dim10,LIX readability,43.829480,32.244907,11.584573,1.028855,11.259674,73.568994
gpt_5,blog,010,dim11,Lexical diversity (MTLD),166.860826,93.189042,73.671784,7.800888,9.444025,55.848364
gpt_5,blog,011,dim1,Subject drop,0.041096,0.032258,0.008838,0.012010,0.735879,78.494624
gpt_5,blog,011,dim2,Subordination,0.282486,0.502242,-0.219756,0.027200,-8.079373,22.206278
gpt_5,blog,011,dim3,NP length,2.408922,3.682171,-1.273249,0.158667,-8.024680,47.144464
gpt_5,blog,011,dim4,Past tense,0.184932,0.027624,0.157307,0.040521,3.882119,14.937590
gpt_5,blog,011,dim5,3rd person,28.029678,45.370938,-17.341260,2.697098,-6.429600,38.132506
gpt_5,blog,011,dim6,Word length,5.335514,4.823236,0.512278,0.055770,9.185474,90.398711
gpt_5,blog,011,dim7,Complementizers,0.482759,0.559322,-0.076563,0.031747,-2.411675,84.140436
gpt_5,blog,011,dim9,Tree depth,6.750000,7.760000,-1.010000,0.251564,-4.014881,85.037037
gpt_5,blog,011,dim10,LIX readability,42.116331,37.768495,4.347836,1.028855,4.225897,89.676603
gpt_5,blog,011,dim11,Lexical diversity (MTLD),188.191985,92.136595,96.055391,7.800888,12.313392,48.958830
gpt_5,blog,012,dim1,Subject drop,0.063492,0.027027,0.036465,0.012010,3.036249,42.567568
gpt_5,blog,012,dim2,Subordination,0.443182,0.599156,-0.155974,0.027200,-5.734419,64.805799
gpt_5,blog,012,dim3,NP length,2.689796,3.408000,-0.718204,0.158667,-4.526499,73.298938
gpt_5,blog,012,dim4,Past tense,0.366197,0.015789,0.350408,0.040521,8.647567,4.311741
gpt_5,blog,012,dim5,3rd person,34.195163,45.953361,-11.758198,2.697098,-4.359574,65.614440
gpt_5,blog,012,dim6,Word length,5.078319,4.839535,0.238784,0.055770,4.281552,95.297969
gpt_5,blog,012,dim7,Complementizers,0.413043,0.622951,-0.209907,0.031747,-6.611882,49.180328
gpt_5,blog,012,dim9,Tree depth,7.794118,8.684211,-0.890093,0.251564,-3.538235,88.579940
gpt_5,blog,012,dim10,LIX readability,38.643867,39.507408,-0.863542,1.028855,-0.839323,97.765385
gpt_5,blog,012,dim11,Lexical diversity (MTLD),121.262082,93.381116,27.880966,7.800888,3.574076,77.007680
gpt_5,blog,013,dim1,Subject drop,0.000000,0.044118,-0.044118,0.012010,-3.673441,0.000000
gpt_5,blog,013,dim2,Subordination,0.443787,0.520737,-0.076950,0.027200,-2.829091,82.660522
gpt_5,blog,013,dim3,NP length,2.975207,2.851145,0.124062,0.158667,0.781901,95.830153
gpt_5,blog,013,dim4,Past tense,0.347222,0.109827,0.237396,0.040521,5.858588,31.630058
gpt_5,blog,013,dim5,3rd person,25.577558,32.927702,-7.350144,2.697098,-2.725205,71.263306
gpt_5,blog,013,dim6,Word length,5.507849,5.004747,0.503102,0.055770,9.020936,90.865730
gpt_5,blog,013,dim7,Complementizers,0.552632,0.551020,0.001611,0.031747,0.050750,99.708455
gpt_5,blog,013,dim9,Tree depth,8.203125,8.235294,-0.032169,0.251564,-0.127876,99.607843
gpt_5,blog,013,dim10,LIX readability,45.075979,43.509121,1.566858,1.028855,1.522914,96.523962
gpt_5,blog,013,dim11,Lexical diversity (MTLD),179.271015,142.172834,37.098180,7.800888,4.755635,79.306091
gpt_5,blog,014,dim1,Subject drop,0.092593,0.012346,0.080247,0.012010,6.681733,13.333333
gpt_5,blog,014,dim2,Subordination,0.510791,0.618182,-0.107390,0.027200,-3.948227,78.975672
gpt_5,blog,014,dim3,NP length,3.710784,3.243636,0.467148,0.158667,2.944211,87.411072
gpt_5,blog,014,dim4,Past tense,0.250000,0.111111,0.138889,0.040521,3.427581,44.444444
gpt_5,blog,014,dim5,3rd person,20.408163,52.329292,-31.921128,2.697098,-11.835362,0.000000
gpt_5,blog,014,dim6,Word length,5.490122,4.811910,0.678212,0.055770,12.160781,87.646681
gpt_5,blog,014,dim7,Complementizers,0.512821,0.415584,0.097236,0.031747,3.062845,81.038961
gpt_5,blog,014,dim9,Tree depth,8.500000,8.666667,-0.166667,0.251564,-0.662522,98.039216
gpt_5,blog,014,dim10,LIX readability,44.436515,38.015985,6.420530,1.028855,6.240461,85.551229
gpt_5,blog,014,dim11,Lexical diversity (MTLD),156.052338,95.078571,60.973766,7.800888,7.816260,60.927361
gpt_5,blog,015,dim1,Subject drop,0.097222,0.020408,0.076814,0.012010,6.395897,20.991254
gpt_5,blog,015,dim2,Subordination,0.339506,0.541667,-0.202160,0.027200,-7.432462,40.454545
gpt_5,blog,015,dim3,NP length,2.381295,3.407407,-1.026112,0.158667,-6.467099,56.909477
gpt_5,blog,015,dim4,Past tense,0.131148,0.076271,0.054876,0.040521,1.354271,58.156780
gpt_5,blog,015,dim5,3rd person,28.363047,37.433155,-9.070108,2.697098,-3.362914,68.021390
gpt_5,blog,015,dim6,Word length,5.356618,5.028971,0.327647,0.055770,5.874913,93.883330
gpt_5,blog,015,dim7,Complementizers,0.500000,0.450000,0.050000,0.031747,1.574953,90.000000
gpt_5,blog,015,dim9,Tree depth,7.093333,9.775510,-2.682177,0.251564,-10.662001,62.187356
gpt_5,blog,015,dim10,LIX readability,41.430336,43.405594,-1.975259,1.028855,-1.919861,95.232337
gpt_5,blog,015,dim11,Lexical diversity (MTLD),149.145111,138.404884,10.740226,7.800888,1.376795,92.798808
gpt_5,news,001,dim1,Subject drop,0.056604,0.067797,-0.011193,0.014436,-0.775324,80.225989
gpt_5,news,001,dim2,Subordination,0.262774,0.525346,-0.262572,0.016988,-15.456002,0.076805
gpt_5,news,001,dim3,NP length,2.626298,3.370656,-0.744359,0.134172,-5.547805,71.657485
gpt_5,news,001,dim4,Past tense,0.201835,0.011494,0.190341,0.041950,4.537361,5.694880
gpt_5,news,001,dim5,3rd person,17.094017,31.607263,-14.513246,1.719430,-8.440733,15.097512
gpt_5,news,001,dim6,Word length,5.443062,5.104244,0.338818,0.062916,5.385213,93.775232
gpt_5,news,001,dim7,Complementizers,0.565217,0.696429,-0.131211,0.045550,-2.880584,76.785714
gpt_5,news,001,dim9,Tree depth,5.925926,9.316667,-3.390741,0.259321,-13.075450,42.781250
gpt_5,news,001,dim10,LIX readability,38.192672,48.742231,-10.549559,1.367841,-7.712565,72.378055
gpt_5,news,001,dim11,Lexical diversity (MTLD),140.897191,158.431392,-17.534202,6.738537,-2.602078,87.555322
gpt_5,news,002,dim1,Subject drop,0.114754,0.070423,0.044332,0.014436,3.070834,61.368209
gpt_5,news,002,dim2,Subordination,0.400000,0.557895,-0.157895,0.016988,-9.294298,60.526316
gpt_5,news,002,dim3,NP length,3.082251,3.203252,-0.121001,0.134172,-0.901836,96.074267
gpt_5,news,002,dim4,Past tense,0.351562,0.012658,0.338904,0.041950,8.078838,3.600563
gpt_5,news,002,dim5,3rd person,25.854879,29.243937,-3.389058,1.719430,-1.971036,86.891998
gpt_5,news,002,dim6,Word length,5.624074,4.934543,0.689531,0.062916,10.959495,87.739644
gpt_5,news,002,dim7,Complementizers,0.567568,0.800000,-0.232432,0.045550,-5.102776,59.047619
gpt_5,news,002,dim9,Tree depth,8.081967,8.416667,-0.334699,0.259321,-1.290675,95.858688
gpt_5,news,002,dim10,LIX readability,49.556770,40.792576,8.764194,1.367841,6.407321,82.314840
gpt_5,news,002,dim11,Lexical diversity (MTLD),158.510372,103.487747,55.022624,6.738537,8.165366,65.287682
gpt_5,news,003,dim1,Subject drop,0.000000,0.048193,-0.048193,0.014436,-3.338299,0.000000
